bin,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit,module,feature,group_type,year,symbol,partition
-1,4,0,0,4,0,0.0,,,-0.026825213108291057,-0.029759609683464472,-0.026825213108291057,-0.029759609683464472,-0.026825213108291057,0.0,6.5,6.0,-0.04144208714949493,-0.040949582708121116,-0.04144208714949493,,breakout,bars_since_oversold,bin/symbol,,AAPL,
-1,1,0,1,0,0,1.0,0.06877494866149592,0.06877494866149592,,,0.06877494866149592,0.06877494866149592,0.06877494866149592,inf,5.0,5.0,0.06877494866149592,0.06877494866149592,0.06877494866149592,1.0,breakout,bars_since_oversold,bin/symbol,,AMD,
-1,2,0,2,0,0,1.0,0.05558665475822544,0.05558665475822544,,,0.05558665475822544,0.05558665475822544,0.05558665475822544,inf,17.5,17.5,0.028613969402410788,0.03131123793799225,0.028613969402410788,1.0,breakout,bars_since_oversold,bin/symbol,,AVGO,
-1,1,0,0,1,0,0.0,,,-0.04985084292833519,-0.04985084292833519,-0.04985084292833519,-0.04985084292833519,-0.04985084292833519,0.0,7.0,7.0,-0.04985084292833519,-0.04985084292833519,-0.04985084292833519,,breakout,bars_since_oversold,bin/symbol,,CAT,
-1,2,0,0,2,0,0.0,,,-0.0793546012756105,-0.0793546012756105,-0.0793546012756105,-0.0793546012756105,-0.0793546012756105,0.0,2.0,2.0,-0.10933888191320018,-0.10634045384944121,-0.10933888191320018,,breakout,bars_since_oversold,bin/symbol,,COIN,
-1,4,0,1,3,0,0.25,0.10541919735702776,0.10541919735702776,-0.032996646981592104,-0.006633432887191759,0.0016073141030628624,-0.005852434841710774,0.0016073141030628624,1.0649485831680428,14.0,12.0,-0.08728507126135476,-0.07518732550523032,-0.08728507126135476,1.0,breakout,bars_since_oversold,bin/symbol,,COP,
-1,2,0,1,1,0,0.5,0.006291485563256982,0.006291485563256982,-0.04030578702479637,-0.04030578702479637,-0.017007150730769693,-0.017007150730769693,-0.017007150730769693,0.15609385221497898,11.0,11.0,-0.04030578702479637,-0.0379759233953937,-0.04030578702479637,1.0,breakout,bars_since_oversold,bin/symbol,,COST,
-1,4,0,2,2,0,0.5,0.08613521172627303,0.08613521172627303,-0.025164023775964384,-0.025164023775964384,0.030485593975154324,-0.0024797389298854,0.030485593975154324,3.4229506573803894,8.5,7.5,-0.03302529529736398,-0.0306669138409441,-0.03302529529736398,1.0,breakout,bars_since_oversold,bin/symbol,,CVX,
-1,1,0,0,1,0,0.0,,,-0.06935367724202846,-0.06935367724202846,-0.06935367724202846,-0.06935367724202846,-0.06935367724202846,0.0,9.0,9.0,-0.06935367724202846,-0.06935367724202846,-0.06935367724202846,,breakout,bars_since_oversold,bin/symbol,,DDOG,
-1,1,0,0,1,0,0.0,,,-0.062293147043900654,-0.062293147043900654,-0.062293147043900654,-0.062293147043900654,-0.062293147043900654,0.0,5.0,5.0,-0.062293147043900654,-0.062293147043900654,-0.062293147043900654,,breakout,bars_since_oversold,bin/symbol,,GE,
-1,1,0,0,1,0,0.0,,,-0.050095155551267756,-0.050095155551267756,-0.050095155551267756,-0.050095155551267756,-0.050095155551267756,0.0,5.0,5.0,-0.050095155551267756,-0.050095155551267756,-0.050095155551267756,,breakout,bars_since_oversold,bin/symbol,,GS,
-1,1,0,1,0,0,1.0,0.004602878264676091,0.004602878264676091,,,0.004602878264676091,0.004602878264676091,0.004602878264676091,inf,18.0,18.0,0.004602878264676091,0.004602878264676091,0.004602878264676091,1.0,breakout,bars_since_oversold,bin/symbol,,HD,
-1,2,0,0,2,0,0.0,,,-0.025164703219879514,-0.025164703219879514,-0.025164703219879514,-0.025164703219879514,-0.025164703219879514,0.0,11.0,11.0,-0.04565287177665278,-0.04360405492097545,-0.04565287177665278,,breakout,bars_since_oversold,bin/symbol,,LLY,
-1,2,0,0,2,0,0.0,,,-0.061406763303065326,-0.061406763303065326,-0.061406763303065326,-0.061406763303065326,-0.061406763303065326,0.0,6.5,6.5,-0.07025612919552293,-0.06937119260627717,-0.07025612919552293,,breakout,bars_since_oversold,bin/symbol,,MRVL,
-1,1,0,0,1,0,0.0,,,-0.04132865266419927,-0.04132865266419927,-0.04132865266419927,-0.04132865266419927,-0.04132865266419927,0.0,2.0,2.0,-0.04132865266419927,-0.04132865266419927,-0.04132865266419927,,breakout,bars_since_oversold,bin/symbol,,MSFT,
-1,1,0,0,1,0,0.0,,,-0.07752759515746466,-0.07752759515746466,-0.07752759515746466,-0.07752759515746466,-0.07752759515746466,0.0,2.0,2.0,-0.07752759515746466,-0.07752759515746466,-0.07752759515746466,,breakout,bars_since_oversold,bin/symbol,,NVDA,
-1,1,0,0,1,0,0.0,,,-0.09928727415436644,-0.09928727415436644,-0.09928727415436644,-0.09928727415436644,-0.09928727415436644,0.0,5.0,5.0,-0.09928727415436644,-0.09928727415436644,-0.09928727415436644,,breakout,bars_since_oversold,bin/symbol,,PANW,
-1,1,0,0,1,0,0.0,,,-0.015327365950175698,-0.015327365950175698,-0.015327365950175698,-0.015327365950175698,-0.015327365950175698,0.0,9.0,9.0,-0.015327365950175698,-0.015327365950175698,-0.015327365950175698,,breakout,bars_since_oversold,bin/symbol,,SMCI,
-1,2,0,1,1,0,0.5,0.1053718971097859,0.1053718971097859,-0.017533161356969917,-0.017533161356969917,0.04391936787640799,0.04391936787640799,0.04391936787640799,6.009862965636693,10.5,10.5,-0.017533161356969917,-0.011387908433632125,-0.017533161356969917,1.0,breakout,bars_since_oversold,bin/symbol,,TSLA,
-1,1,0,0,1,0,0.0,,,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,0.0,3.0,3.0,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,,breakout,bars_since_oversold,bin/symbol,,XOM,
1,2,0,1,1,0,0.5,0.0742829186373879,0.0742829186373879,-0.019469547625898254,-0.019469547625898254,0.02740668550574482,0.02740668550574482,0.02740668550574482,3.8153387055884793,21.0,21.0,-0.019469547625898254,-0.014781924312733945,-0.019469547625898254,1.0,breakout,bars_since_oversold,bin/symbol,,AAPL,
1,1,0,1,0,0,1.0,0.010738047745365353,0.010738047745365353,,,0.010738047745365353,0.010738047745365353,0.010738047745365353,inf,12.0,12.0,0.010738047745365353,0.010738047745365353,0.010738047745365353,1.0,breakout,bars_since_oversold,bin/symbol,,ABNB,
1,1,0,0,1,0,0.0,,,-0.06341524684288613,-0.06341524684288613,-0.06341524684288613,-0.06341524684288613,-0.06341524684288613,0.0,7.0,7.0,-0.06341524684288613,-0.06341524684288613,-0.06341524684288613,,breakout,bars_since_oversold,bin/symbol,,AMD,
1,1,0,0,1,0,0.0,,,-0.02823012454358287,-0.02823012454358287,-0.02823012454358287,-0.02823012454358287,-0.02823012454358287,0.0,24.0,24.0,-0.02823012454358287,-0.02823012454358287,-0.02823012454358287,,breakout,bars_since_oversold,bin/symbol,,AMZN,
1,3,0,1,2,0,0.3333333333333333,0.015752030515367554,0.015752030515367554,-0.09400355364888502,-0.09400355364888502,-0.057418358927467494,-0.0914908640089308,-0.057418358927467494,0.08378422891438418,5.666666666666667,7.0,-0.09651624328883923,-0.09601370536084838,-0.09651624328883923,1.0,breakout,bars_since_oversold,bin/symbol,,ARM,
1,1,0,1,0,0,1.0,0.021093293585750628,0.021093293585750628,,,0.021093293585750628,0.021093293585750628,0.021093293585750628,inf,14.0,14.0,0.021093293585750628,0.021093293585750628,0.021093293585750628,1.0,breakout,bars_since_oversold,bin/symbol,,ASML,
1,3,0,1,2,0,0.3333333333333333,0.07621477235780483,0.07621477235780483,-0.005280180211203522,-0.005280180211203522,0.021884803978465928,-0.003497216857973995,0.021884803978465928,7.217061663548131,16.666666666666668,15.0,-0.00706314356443305,-0.0067065508937871445,-0.00706314356443305,1.0,breakout,bars_since_oversold,bin/symbol,,AVGO,
1,1,0,1,0,0,1.0,0.04070103812583459,0.04070103812583459,,,0.04070103812583459,0.04070103812583459,0.04070103812583459,inf,11.0,11.0,0.04070103812583459,0.04070103812583459,0.04070103812583459,1.0,breakout,bars_since_oversold,bin/symbol,,BAC,
1,3,0,1,2,0,0.3333333333333333,0.051777656314314635,0.051777656314314635,-0.016298014472218014,-0.016298014472218014,0.0063938757899595355,-0.007464306009662192,0.0063938757899595355,1.5884651594393926,5.666666666666667,4.0,-0.025131722934773837,-0.02336498124226267,-0.025131722934773837,1.0,breakout,bars_since_oversold,bin/symbol,,CAT,
1,1,0,0,1,0,0.0,,,-0.050450658882640886,-0.050450658882640886,-0.050450658882640886,-0.050450658882640886,-0.050450658882640886,0.0,3.0,3.0,-0.050450658882640886,-0.050450658882640886,-0.050450658882640886,,breakout,bars_since_oversold,bin/symbol,,COIN,
1,3,0,2,1,0,0.6666666666666666,0.019439981275091833,0.019439981275091833,-0.010634413785169383,-0.010634413785169383,0.009415182921671428,0.00427162294203054,0.009415182921671428,3.6560513193877373,8.333333333333334,2.0,-0.010634413785169383,-0.00914381011244939,-0.010634413785169383,1.0,breakout,bars_since_oversold,bin/symbol,,COP,
1,6,0,1,5,0,0.16666666666666666,0.10582100038851183,0.10582100038851183,-0.021939139217728963,-0.022683148709110812,-0.0006457826166888317,-0.013171196631250881,-0.0006457826166888317,0.964677778269424,12.5,12.5,-0.04041213320211934,-0.040238996005210775,-0.04041213320211934,1.0,breakout,bars_since_oversold,bin/symbol,,COST,
1,3,0,0,3,0,0.0,,,-0.037580230110845436,-0.030572333067497737,-0.037580230110845436,-0.030572333067497737,-0.037580230110845436,0.0,11.666666666666666,8.0,-0.06643219638235953,-0.06284621005087335,-0.06643219638235953,,breakout,bars_since_oversold,bin/symbol,,CRWD,
1,3,0,1,2,0,0.3333333333333333,0.05224494332887342,0.05224494332887342,-0.0134075389419811,-0.0134075389419811,0.008476621814970406,-0.009963632952569301,0.008476621814970406,1.9483420318581486,14.666666666666666,13.0,-0.0168514449313929,-0.01616266373351054,-0.0168514449313929,1.0,breakout,bars_since_oversold,bin/symbol,,CVX,
1,1,0,0,1,0,0.0,,,-0.00894120439403756,-0.00894120439403756,-0.00894120439403756,-0.00894120439403756,-0.00894120439403756,0.0,2.0,2.0,-0.00894120439403756,-0.00894120439403756,-0.00894120439403756,,breakout,bars_since_oversold,bin/symbol,,DDOG,
1,3,0,1,2,0,0.3333333333333333,0.019320208933760297,0.019320208933760297,-0.026718622474920184,-0.026718622474920184,-0.011372345338693357,-0.02458584803206476,-0.011372345338693357,0.36154949514885143,9.666666666666666,9.0,-0.028851396917775607,-0.028424842029204523,-0.028851396917775607,1.0,breakout,bars_since_oversold,bin/symbol,,DE,
1,3,0,2,1,0,0.6666666666666666,0.1463708836890354,0.1463708836890354,-0.022332875145997244,-0.022332875145997244,0.09013629741069118,0.04353303278555676,0.09013629741069118,13.108109254376025,17.666666666666668,15.0,-0.022332875145997244,-0.015746284352841845,-0.022332875145997244,1.0,breakout,bars_since_oversold,bin/symbol,,GE,
1,2,0,1,1,0,0.5,0.21413204817969245,0.21413204817969245,-0.0028746252030772412,-0.0028746252030772412,0.1056287114883076,0.1056287114883076,0.1056287114883076,74.49042329082324,16.5,16.5,-0.0028746252030772412,0.007975708466061243,-0.0028746252030772412,1.0,breakout,bars_since_oversold,bin/symbol,,GOOGL,
1,3,0,3,0,0,1.0,0.09971198263334562,0.13387023302373247,,,0.09971198263334562,0.13387023302373247,0.09971198263334562,inf,36.666666666666664,43.0,0.019250799246116834,0.030712742623878398,0.019250799246116834,1.0,breakout,bars_since_oversold,bin/symbol,,GS,
1,1,0,0,1,0,0.0,,,-0.03281446422583656,-0.03281446422583656,-0.03281446422583656,-0.03281446422583656,-0.03281446422583656,0.0,5.0,5.0,-0.03281446422583656,-0.03281446422583656,-0.03281446422583656,,breakout,bars_since_oversold,bin/symbol,,HD,
1,1,0,0,1,0,0.0,,,-0.07893803689332135,-0.07893803689332135,-0.07893803689332135,-0.07893803689332135,-0.07893803689332135,0.0,3.0,3.0,-0.07893803689332135,-0.07893803689332135,-0.07893803689332135,,breakout,bars_since_oversold,bin/symbol,,HOOD,
1,3,0,2,1,0,0.6666666666666666,0.044386719090560356,0.044386719090560356,-0.022593141995141397,-0.022593141995141397,0.02206009872865977,0.027099369106314164,0.02206009872865977,3.9292205661439756,13.333333333333334,14.0,-0.022593141995141397,-0.01762389088499584,-0.022593141995141397,1.0,breakout,bars_since_oversold,bin/symbol,,JPM,
1,7,0,4,3,0,0.5714285714285714,0.09687047747492411,0.09013746895759289,-0.02225618815989387,-0.023237023704987925,0.04581619220285926,0.005505041946778366,0.04581619220285926,5.803358405550435,12.714285714285714,16.0,-0.02981723180891982,-0.02784316937774025,-0.02981723180891982,1.0,breakout,bars_since_oversold,bin/symbol,,LLY,
1,2,0,0,2,0,0.0,,,-0.021758943745043113,-0.021758943745043113,-0.021758943745043113,-0.021758943745043113,-0.021758943745043113,0.0,3.0,3.0,-0.021902978607166834,-0.021888575120954462,-0.021902978607166834,,breakout,bars_since_oversold,bin/symbol,,MA,
1,1,0,1,0,0,1.0,0.05816745255780065,0.05816745255780065,,,0.05816745255780065,0.05816745255780065,0.05816745255780065,inf,27.0,27.0,0.05816745255780065,0.05816745255780065,0.05816745255780065,1.0,breakout,bars_since_oversold,bin/symbol,,META,
1,4,0,2,2,0,0.5,0.020081244729249437,0.020081244729249437,-0.02687347620095032,-0.02687347620095032,-0.0033961157358504412,0.0040159608809712255,-0.0033961157358504412,0.7472514749892799,7.25,7.0,-0.044258225260905504,-0.03904280054291895,-0.044258225260905504,1.0,breakout,bars_since_oversold,bin/symbol,,MRVL,
1,2,0,2,0,0,1.0,0.14785809388675708,0.14785809388675708,,,0.14785809388675708,0.14785809388675708,0.14785809388675708,inf,31.5,31.5,0.02573358654168656,0.03794603727619361,0.02573358654168656,1.0,breakout,bars_since_oversold,bin/symbol,,MS,
1,3,0,1,2,0,0.3333333333333333,0.13366656609359984,0.13366656609359984,-0.035341707109700304,-0.035341707109700304,0.02099438395806641,-0.026296299039731186,0.02099438395806641,1.8910598415450073,19.0,10.0,-0.04438711517966942,-0.0425780335656756,-0.04438711517966942,1.0,breakout,bars_since_oversold,bin/symbol,,MSFT,
1,2,0,1,1,0,0.5,0.008850629377168628,0.008850629377168628,-0.05424986226512618,-0.05424986226512618,-0.022699616443978776,-0.022699616443978776,-0.022699616443978776,0.16314565618460825,12.0,12.0,-0.05424986226512618,-0.05109483768301144,-0.05424986226512618,1.0,breakout,bars_since_oversold,bin/symbol,,MU,
1,4,0,1,3,0,0.25,0.06719393952185482,0.06719393952185482,-0.0221911690281484,-0.023003347362753446,0.00015510810935240316,-0.017875264104088684,0.00015510810935240316,1.0093195095854366,15.0,17.0,-0.030822978876267837,-0.029650034149240678,-0.030822978876267837,1.0,breakout,bars_since_oversold,bin/symbol,,NFLX,
1,1,0,1,0,0,1.0,0.18808269770064379,0.18808269770064379,,,0.18808269770064379,0.18808269770064379,0.18808269770064379,inf,36.0,36.0,0.18808269770064379,0.18808269770064379,0.18808269770064379,1.0,breakout,bars_since_oversold,bin/symbol,,NVDA,
1,1,0,1,0,0,1.0,0.04776898614527747,0.04776898614527747,,,0.04776898614527747,0.04776898614527747,0.04776898614527747,inf,21.0,21.0,0.04776898614527747,0.04776898614527747,0.04776898614527747,1.0,breakout,bars_since_oversold,bin/symbol,,ORCL,
1,5,0,1,4,0,0.2,0.0009554575986336911,0.0009554575986336911,-0.03713968583307717,-0.03867354600997097,-0.029520657146734998,-0.0351777735033888,-0.029520657146734998,0.006431513737945691,6.6,5.0,-0.04247738082866892,-0.04241576836624576,-0.04247738082866892,1.0,breakout,bars_since_oversold,bin/symbol,,PANW,
1,1,0,1,0,0,1.0,0.04454599789147373,0.04454599789147373,,,0.04454599789147373,0.04454599789147373,0.04454599789147373,inf,2.0,2.0,0.04454599789147373,0.04454599789147373,0.04454599789147373,1.0,breakout,bars_since_oversold,bin/symbol,,PLTR,
1,3,0,1,2,0,0.3333333333333333,0.021125734185393874,0.021125734185393874,-0.04162808993114342,-0.04162808993114342,-0.02071014855896432,-0.03140592720991742,-0.02071014855896432,0.25374373674528095,10.333333333333334,8.0,-0.05185025265236942,-0.04980582010812422,-0.05185025265236942,1.0,breakout,bars_since_oversold,bin/symbol,,RTX,
1,1,0,0,1,0,0.0,,,-0.03475593360850193,-0.03475593360850193,-0.03475593360850193,-0.03475593360850193,-0.03475593360850193,0.0,14.0,14.0,-0.03475593360850193,-0.03475593360850193,-0.03475593360850193,,breakout,bars_since_oversold,bin/symbol,,SHOP,
1,1,0,0,1,0,0.0,,,-0.06677164561121418,-0.06677164561121418,-0.06677164561121418,-0.06677164561121418,-0.06677164561121418,0.0,5.0,5.0,-0.06677164561121418,-0.06677164561121418,-0.06677164561121418,,breakout,bars_since_oversold,bin/symbol,,SMCI,
1,2,0,0,2,0,0.0,,,-0.06889096335433326,-0.06889096335433326,-0.06889096335433326,-0.06889096335433326,-0.06889096335433326,0.0,12.5,12.5,-0.09993774418024237,-0.09683306609765147,-0.09993774418024237,,breakout,bars_since_oversold,bin/symbol,,TSLA,
1,4,0,3,1,0,0.75,0.05860705839218716,0.02514946597842549,-0.006154947498691943,-0.006154947498691943,0.042416556919467385,0.01615412549489259,0.042416556919467385,28.565828581629205,13.0,8.5,-0.006154947498691943,-0.004157887622184197,-0.006154947498691943,1.0,breakout,bars_since_oversold,bin/symbol,,TSM,
1,2,0,0,2,0,0.0,,,-0.08587435867193416,-0.08587435867193416,-0.08587435867193416,-0.08587435867193416,-0.08587435867193416,0.0,2.0,2.0,-0.11205946390479227,-0.10944095338150646,-0.11205946390479227,,breakout,bars_since_oversold,bin/symbol,,UBER,
1,3,0,1,2,0,0.3333333333333333,0.03119807554154752,0.03119807554154752,-0.03705640555160994,-0.03705640555160994,-0.014304911853890786,-0.0338776287911281,-0.014304911853890786,0.42095388202313244,9.333333333333334,4.0,-0.04023518231209178,-0.03959942695999541,-0.04023518231209178,1.0,breakout,bars_since_oversold,bin/symbol,,V,
1,2,0,1,1,0,0.5,0.03292121755966737,0.03292121755966737,-0.034005788733722064,-0.034005788733722064,-0.0005422855870273469,-0.0005422855870273469,-0.0005422855870273469,0.9681062779473434,11.0,11.0,-0.034005788733722064,-0.030659438419052592,-0.034005788733722064,1.0,breakout,bars_since_oversold,bin/symbol,,XOM,
2,3,0,3,0,0,1.0,0.060883435058819435,0.06696088336343098,,,0.060883435058819435,0.06696088336343098,0.060883435058819435,inf,25.333333333333332,20.0,0.03481326162221077,0.038028023796332786,0.03481326162221077,1.0,breakout,bars_since_oversold,bin/symbol,,AAPL,
2,1,0,1,0,0,1.0,0.072059463187224,0.072059463187224,,,0.072059463187224,0.072059463187224,0.072059463187224,inf,34.0,34.0,0.072059463187224,0.072059463187224,0.072059463187224,1.0,breakout,bars_since_oversold,bin/symbol,,ABNB,
2,2,0,1,1,0,0.5,0.07926914616395764,0.07926914616395764,-0.0691420170672723,-0.0691420170672723,0.0050635645483426694,0.0050635645483426694,0.0050635645483426694,1.146468522704972,8.5,8.5,-0.0691420170672723,-0.061721458905710805,-0.0691420170672723,1.0,breakout,bars_since_oversold,bin/symbol,,AMD,
2,2,0,1,1,0,0.5,0.010767675545931832,0.010767675545931832,-0.027786941861430603,-0.027786941861430603,-0.008509633157749386,-0.008509633157749386,-0.008509633157749386,0.3875084778896738,8.0,8.0,-0.027786941861430603,-0.025859210991062483,-0.027786941861430603,1.0,breakout,bars_since_oversold,bin/symbol,,AMZN,
2,1,0,1,0,0,1.0,0.3592085645183698,0.3592085645183698,,,0.3592085645183698,0.3592085645183698,0.3592085645183698,inf,11.0,11.0,0.3592085645183698,0.3592085645183698,0.3592085645183698,1.0,breakout,bars_since_oversold,bin/symbol,,ARM,
2,2,0,1,1,0,0.5,0.190180328104125,0.190180328104125,-0.04789317678345206,-0.04789317678345206,0.07114357566033647,0.07114357566033647,0.07114357566033647,3.9709274029580692,17.5,17.5,-0.04789317678345206,-0.03598950153907321,-0.04789317678345206,1.0,breakout,bars_since_oversold,bin/symbol,,ASML,
