module,scenario,symbol,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
breakout,lock25_2,MRVL,17,0,9,8,0,0.5294117647058824,0.05579473963956976,0.017520648902937586,-0.042213937348696245,-0.024038953347986503,0.009673009292150465,0.005353892314677644,0.009673009292150465,1.4869279208909085,4.647058823529412,3.0,-0.1415971387436179,-0.10061768816906662,-0.1415971387436179,0.9344914256182915
breakout,lock25_2,MS,11,0,6,5,0,0.5454545454545454,0.056967765315738585,0.016727821963630762,-0.04678191597791146,-0.05152770099004522,0.009808819273170384,0.005334750882283856,0.009808819273170384,1.4612765841220308,10.454545454545455,6.0,-0.055832908578413054,-0.05568350900264846,-0.055832908578413054,0.9843924868367327
breakout,lock25_2,MSFT,10,0,5,5,0,0.5,0.040796408606380966,0.01525978256666538,-0.038299282384627986,-0.04132865266419927,0.0012485631108764884,-0.010583368449492425,0.0012485631108764884,1.0652003397002352,10.1,6.0,-0.04757766223185411,-0.046141916058371,-0.04757766223185411,1.0
breakout,lock25_2,MU,18,0,11,7,0,0.6111111111111112,0.029939361372572026,0.0234722137451171,-0.03880912310254446,-0.011668730242075709,0.0032038396322489494,0.009366757475475329,0.0032038396322489494,1.212281136754157,6.888888888888889,5.0,-0.15228433900624183,-0.06321270179085867,-0.15228433900624183,0.7681781584156201
breakout,lock25_2,NFLX,14,0,11,3,0,0.7857142857142857,0.011365797804177418,0.007960413640488273,-0.031802910240720274,-0.04159690800342486,0.0021153603659850545,0.007299533517322376,0.0021153603659850545,1.3104018353418048,6.428571428571429,4.5,-0.04926283568358192,-0.04427998269147983,-0.04926283568358192,0.6824795671553222
breakout,lock25_2,NKE,1,0,0,1,0,0.0,,,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,0.0,5.0,5.0,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,
breakout,lock25_2,NOW,7,0,7,0,0,1.0,0.021751069604185602,0.012849233053549902,,,0.021751069604185602,0.012849233053549902,0.021751069604185602,inf,9.714285714285714,7.0,0.002170374575217293,0.0030498963423878592,0.002170374575217293,0.9522355944086734
breakout,lock25_2,NVDA,20,0,16,4,0,0.8,0.03400385061421975,0.011560711533656232,-0.03917138213411969,-0.04123214439188011,0.01936880406455186,0.0064479743144623125,0.01936880406455186,3.4723156306094354,5.7,4.0,-0.06374113270689907,-0.059364477568891356,-0.06374113270689907,0.8250092764648268
breakout,lock25_2,ORCL,10,0,7,3,0,0.7,0.01315842752244291,0.014758673422396784,-0.0358268384034471,-0.04366928381859325,-0.0015371522553240923,0.006909316875970961,-0.0015371522553240923,0.8569831701759284,6.4,5.5,-0.06111506169780312,-0.05326446165215868,-0.06111506169780312,0.8897143407866399
breakout,lock25_2,PANW,17,0,10,7,0,0.5882352941176471,0.010692125555403243,0.008758086170325696,-0.0357499865060692,-0.042169318516553145,-0.008431097058144233,0.005522214050838192,-0.008431097058144233,0.42725792572129717,4.823529411764706,4.0,-0.09928727415436644,-0.059515907796671326,-0.09928727415436644,0.7091327849176037
breakout,lock25_2,PLTR,15,0,7,8,0,0.4666666666666667,0.01945221646882375,0.018167470836598865,-0.03142607605662509,-0.018845425487751755,-0.007682872878082299,-0.004960851227805652,-0.007682872878082299,0.5416103932146044,4.266666666666667,4.0,-0.10196071451246647,-0.0818121899533411,-0.10196071451246647,0.8770735418574249
breakout,lock25_2,QCOM,7,0,5,2,0,0.7142857142857143,0.017247465588766532,0.018199106377471574,-0.030489940074055255,-0.030489940074055255,0.0036082068279603063,0.00778803027945596,0.0036082068279603063,1.4141931360700577,5.571428571428571,5.0,-0.0509688318735394,-0.03868149679384891,-0.0509688318735394,1.0
breakout,lock25_2,ROKU,6,0,2,4,0,0.3333333333333333,0.03739699223173221,0.03739699223173221,-0.07101246957619484,-0.0676094943474802,-0.03487598230688582,-0.0426192404704448,-0.03487598230688582,0.2633128551571217,7.166666666666667,4.5,-0.11292694574608408,-0.10616632221401448,-0.11292694574608408,1.0
breakout,lock25_2,RTX,15,0,8,7,0,0.5333333333333333,0.017095427347011666,0.00876067765485622,-0.02620199168792186,-0.029288668255715522,-0.0031100348692906453,0.0019808550647650858,-0.0031100348692906453,0.7456544329312851,7.4,5.0,-0.05185025265236942,-0.03834859077212472,-0.05185025265236942,0.884558143417206
breakout,lock25_2,SHOP,14,0,8,6,0,0.5714285714285714,0.03409901254501649,0.0059084917655700675,-0.06794252840268374,-0.07736267445658668,-0.009633076432569323,0.005111867216635924,-0.009633076432569323,0.6691736549831739,3.7142857142857144,3.5,-0.08502876433416373,-0.08339539379777891,-0.08502876433416373,0.9434040817989202
breakout,lock25_2,SMCI,13,0,9,4,0,0.6923076923076923,0.08123311719943392,0.021841988829262915,-0.05767548457223609,-0.042784786488012594,0.038492008961997,0.012947605212390911,0.038492008961997,3.1690156581139606,5.153846153846154,3.0,-0.13822502620668287,-0.09566011045034563,-0.13822502620668287,0.9459882962613486
breakout,lock25_2,TSLA,11,0,6,5,0,0.5454545454545454,0.05868745684338209,0.05883332703023214,-0.08901768731146567,-0.0942222312644676,-0.008451245045185069,0.006717534441655015,-0.008451245045185069,0.7911343277841777,5.818181818181818,6.0,-0.16202942358134653,-0.13098358388079445,-0.16202942358134653,0.9809228558566272
breakout,lock25_2,TSM,21,0,15,6,0,0.7142857142857143,0.016679645490419774,0.01654350952147432,-0.06045234899130366,-0.06038914447096161,-0.005358067218644064,0.009148552671397248,-0.005358067218644064,0.6897848375097556,6.285714285714286,5.0,-0.10731163589001569,-0.07890051994186376,-0.09310607791593972,0.5178673518707314
breakout,lock25_2,UBER,9,0,4,5,0,0.4444444444444444,0.07365632183595894,0.01639558540776831,-0.06509066769131581,-0.06120254576018225,-0.0034253390125270375,-0.021213385312498056,-0.0034253390125270375,0.9052765866254701,8.0,4.0,-0.11205946390479227,-0.09575115435888755,-0.11205946390479227,1.0
breakout,lock25_2,V,13,0,6,7,0,0.46153846153846156,0.022702273817852392,0.00997440296174923,-0.03030012959451586,-0.030782117547600074,-0.005837481865730512,-0.02106868775602766,-0.005837481865730512,0.6422115055044338,11.153846153846153,10.0,-0.04023518231209178,-0.036521860057899036,-0.04023518231209178,0.9731245982435905
breakout,lock25_2,WMT,11,0,9,2,0,0.8181818181818182,0.025729498782745663,0.008081330617300875,-0.010009294586789508,-0.010009294586789508,0.019231536351921086,0.007774836847658451,0.019231536351921086,11.567522917665762,13.454545454545455,13.0,-0.011626829856081544,-0.010009294586789508,-0.011626829856081544,0.8876865133582762
breakout,lock25_2,XOM,9,0,8,1,0,0.8888888888888888,0.02380280402398774,0.008326553563151706,-0.013270992322317543,-0.013270992322317543,0.01968349331884271,0.008074381568897726,0.01968349331884271,14.348771182066965,8.777777777777779,11.0,-0.013270992322317543,-0.005242381971585441,-0.013270992322317543,0.8852129272467746
breakout,lock25_3,AAPL,17,0,9,8,0,0.5294117647058824,0.028879159075038106,0.014739577433866557,-0.029481694168278227,-0.029036017729496766,0.00141522813700689,0.003774244238523128,0.00141522813700689,1.102007699217486,13.882352941176471,12.0,-0.04905424288826532,-0.04296451829724901,-0.04905424288826532,0.8472986369960878
breakout,lock25_3,ABNB,5,0,3,2,0,0.6,0.016993866430730753,0.010634585732613555,-0.029109968159624855,-0.029109968159624855,-0.00144766740541149,0.007372098352866896,-0.00144766740541149,0.8756725361675777,7.2,5.0,-0.05612131456805003,-0.04531677600467996,-0.05612131456805003,1.0
breakout,lock25_3,AMD,10,0,9,1,0,0.9,0.04063139090229844,0.03125973636360313,-0.06341524684288613,-0.06341524684288613,0.030226727127779983,0.024278765767872357,0.030226727127779983,5.766476302247619,8.4,6.0,-0.06341524684288613,-0.03430285289177093,-0.06341524684288613,0.9024599549183601
breakout,lock25_3,AMZN,14,0,4,10,0,0.2857142857142857,0.012867400732811729,0.012400038093104193,-0.03716132010146263,-0.0336652767069458,-0.022867399863098523,-0.028388395654264098,-0.022867399863098523,0.1385031607884703,10.0,10.0,-0.06645868509048936,-0.055535514889335405,-0.06645868509048936,1.0
breakout,lock25_3,ARM,6,0,3,3,0,0.5,0.13283810964080703,0.0286589363552876,-0.08017808552924795,-0.09651624328883923,0.026330012055779544,-0.005166096465128611,0.026330012055779544,1.6567882453659906,5.333333333333333,5.0,-0.12303899231988369,-0.11640830506212257,-0.12303899231988369,1.0
breakout,lock25_3,ASML,13,0,7,6,0,0.5384615384615384,0.03800562396417836,0.011956109537383908,-0.056245879057664205,-0.04975792343077978,-0.005495069738210516,0.007946037340617274,-0.005495069738210516,0.7883225467845699,8.615384615384615,6.0,-0.10093068652950499,-0.07572414391878976,-0.10093068652950499,0.9365234398749684
breakout,lock25_3,AVGO,19,0,12,7,0,0.631578947368421,0.04781493969334081,0.022810985453399102,-0.06117790601631249,-0.057458548708599455,0.00765968074767907,0.011005631066802746,0.00765968074767907,1.339837751620185,8.842105263157896,7.0,-0.08346583173004374,-0.08135109920310138,-0.08346583173004374,0.808245977572654
breakout,lock25_3,BAC,8,0,5,3,0,0.625,0.018197438437457292,0.009933461089433937,-0.03102358102458998,-0.02007146228035639,-0.0002604438608104359,0.008782471591002317,-0.0002604438608104359,0.9776132561353678,13.0,12.0,-0.05976674293466333,-0.0458733947056559,-0.05976674293466333,1.0
breakout,lock25_3,CAT,20,0,13,7,0,0.65,0.02531949578889251,0.02253623104161262,-0.03462828748042711,-0.03799857974554577,0.004337771644630645,0.013960414301600332,0.004337771644630645,1.3579048856337035,8.95,7.0,-0.07592847390996615,-0.05115472447741674,-0.07592847390996615,0.5998224309233807
breakout,lock25_3,COIN,7,0,4,3,0,0.5714285714285714,0.03258447836870376,0.03334136298795187,-0.0552951314016434,-0.049370320638020826,-0.005078211532873593,0.028761936060942794,-0.005078211532873593,0.7857106052013187,4.285714285714286,3.0,-0.10933888191320018,-0.09134831353064637,-0.10933888191320018,1.0
breakout,lock25_3,COP,12,0,9,3,0,0.75,0.015758883457458857,0.01473462741469489,-0.05224200408771921,-0.058806527216633486,-0.0012413384288356606,0.013821039856154127,-0.0012413384288356606,0.904954761938203,6.0,5.5,-0.08728507126135476,-0.07162187203675806,-0.08728507126135476,0.6992196156173
breakout,lock25_3,COST,16,0,9,7,0,0.5625,0.0241873137130606,0.011898679960418823,-0.02778487368001346,-0.0327684886878199,0.0014494817285906972,0.005195215732576752,0.0014494817285906972,1.1192411789262446,11.4375,12.5,-0.04041213320211934,-0.04033237356912711,-0.04041213320211934,0.848150620620788
breakout,lock25_3,CRM,6,0,4,2,0,0.6666666666666666,0.04066187709064256,0.024023001018578793,-0.05041624764911645,-0.05041624764911645,0.010302502177389558,0.014143372440674207,0.010302502177389558,1.6130465469639197,11.5,11.5,-0.05043799155194173,-0.05042711960052909,-0.05043799155194173,1.0
breakout,lock25_3,CRWD,11,0,7,4,0,0.6363636363636364,0.07568007841912501,0.01693710868000542,-0.05531097000140789,-0.06513881195583288,0.028046969902567588,0.01196494791729763,0.028046969902567588,2.394464194536773,10.545454545454545,6.0,-0.07103091126637961,-0.06873155382436957,-0.07103091126637961,0.9587165847219832
breakout,lock25_3,CVX,11,0,7,4,0,0.6363636363636364,0.06979985384353744,0.018153850848858122,-0.032728311935083215,-0.031122563521483404,0.032516884469493565,0.009175039307530719,0.032516884469493565,3.732234784014379,12.545454545454545,7.0,-0.05136536844280126,-0.04219533187008262,-0.05136536844280126,0.9663450233098957
breakout,lock25_3,DDOG,11,0,6,5,0,0.5454545454545454,0.03669804110656649,0.024914710442176857,-0.07954601475066729,-0.06552431292026639,-0.016140166101267048,0.007820085595302118,-0.016140166101267048,0.5536122641205022,5.909090909090909,5.0,-0.21953813037602288,-0.14444590380902567,-0.21953813037602288,0.9644845457709238
breakout,lock25_3,DE,14,0,7,7,0,0.5,0.031268664436965174,0.011936392102922744,-0.04524768387565362,-0.046174985774201094,-0.006989509719344224,-0.010771162184680716,-0.006989509719344224,0.6910555802788808,5.857142857142857,4.5,-0.059122615510314724,-0.056111390100659894,-0.059122615510314724,0.9197449405509309
breakout,lock25_3,ETN,15,0,8,7,0,0.5333333333333333,0.039678014551246144,0.018072870810165176,-0.05649024280559921,-0.05702701736331439,-0.00520050554861502,0.009368048773871429,-0.00520050554861502,0.8027280481043828,12.333333333333334,10.0,-0.0855862321524784,-0.07485769368478816,-0.0855862321524784,0.8944902528724948
breakout,lock25_3,GE,19,0,9,10,0,0.47368421052631576,0.04018582641846077,0.009811380942201797,-0.03590912346246068,-0.03796342187564977,0.0001358527969231626,-0.0035503877818251484,0.0001358527969231626,1.0071881541309091,8.263157894736842,6.0,-0.062293147043900654,-0.05425994329495317,-0.062293147043900654,0.9094327876944533
breakout,lock25_3,GOOGL,9,0,3,6,0,0.3333333333333333,0.1429964235581936,0.2071685619290078,-0.044227303707474463,-0.0443001824608093,0.018180605381081558,-0.031240027354657918,0.018180605381081558,1.6166079725772098,12.555555555555555,9.0,-0.0817058787626379,-0.07340069765872478,-0.0817058787626379,1.0
breakout,lock25_3,GS,14,0,8,6,0,0.5714285714285714,0.03673523264248338,0.018692757136011817,-0.051414113871547575,-0.05248072939228793,-0.0010430587206727451,0.011855484529256222,-0.0010430587206727451,0.9526627321118414,13.357142857142858,13.0,-0.0709964214813733,-0.06786050574412925,-0.0709964214813733,0.8721532647014894
breakout,lock25_3,HD,8,0,3,5,0,0.375,0.016592479571179302,0.01165828992373985,-0.030704073413380106,-0.03281446422583656,-0.012967866044170329,-0.02149018641868783,-0.012967866044170329,0.3242399667520732,9.25,7.5,-0.04250424256206131,-0.0399552082699093,-0.04250424256206131,1.0
breakout,lock25_3,HON,6,0,3,3,0,0.5,0.04392505588700435,0.053115659278153204,-0.04208141642814763,-0.04702385352053784,0.00092181972942836,0.002890883235288133,0.00092181972942836,1.04381125008006,10.333333333333334,6.5,-0.07401827670074856,-0.06726967090569588,-0.07401827670074856,1.0
breakout,lock25_3,HOOD,17,0,11,6,0,0.6470588235294118,0.030585672859418225,0.012986571282502801,-0.07226830515630189,-0.058190361682049774,-0.005715731146130051,0.007615205997933305,-0.005715731146130051,0.7759104555492731,4.588235294117647,3.0,-0.1437077899233894,-0.12349466723239626,-0.1437077899233894,0.8471081800656778
breakout,lock25_3,JPM,11,0,3,8,0,0.2727272727272727,0.048737741044371154,0.057439784951992756,-0.023738942209120262,-0.025751996012915224,-0.003972574049077148,-0.022593141995141397,-0.003972574049077148,0.7699017391186654,13.181818181818182,12.0,-0.03792858931098919,-0.0376038072516065,-0.03792858931098919,1.0
breakout,lock25_3,LLY,23,0,12,11,0,0.5217391304347826,0.044238853179848325,0.015085219914463543,-0.03988719199879735,-0.03766905851074254,0.00400465765962648,0.0038625864144412603,0.00400465765962648,1.2099264121361113,9.478260869565217,7.0,-0.07505602680966805,-0.056539888943533664,-0.06582152817055426,0.8702363762606147
breakout,lock25_3,MA,9,0,4,5,0,0.4444444444444444,0.015624200595855342,0.009407666835030692,-0.028932108193191808,-0.02979915128920363,-0.00912930428694863,-0.021614908882919392,-0.00912930428694863,0.4320238398536604,8.11111111111111,7.0,-0.04054486304388594,-0.03664637348344486,-0.04054486304388594,1.0
breakout,lock25_3,META,12,0,7,5,0,0.5833333333333334,0.05372803319622773,0.012004962911661199,-0.054869848007824594,-0.05209541832117115,0.008478916027872596,0.0054026934728481635,0.008478916027872596,1.3708666818977218,9.75,5.0,-0.0671520363247643,-0.06464607526191307,-0.0671520363247643,0.9712696219329238
breakout,lock25_3,MRVL,17,0,8,9,0,0.47058823529411764,0.06209984555518128,0.023296523998523444,-0.0485791749011638,-0.03858917955497787,0.003505070019469177,-0.0012117768538602025,0.003505070019469177,1.1362865431128242,4.705882352941177,3.0,-0.1415971387436179,-0.10061768816906662,-0.1415971387436179,0.9445622366183449
breakout,lock25_3,MS,11,0,4,7,0,0.36363636363636365,0.08256973203715984,0.026287134765618392,-0.041440001386790395,-0.037901375017951655,0.003654447131009688,-0.029726221334351544,0.003654447131009688,1.1385787268886136,11.727272727272727,6.0,-0.055832908578413054,-0.05568350900264846,-0.055832908578413054,1.0
