hypothesis_id,group,group_value,a_n,b_n,a_mean,b_mean,delta,expected_direction
breakout:filter:long_fail_direction,symbol,XOM,9,0,-0.012111875615746991,,,0
breakout:filter:long_fail_volatility,year,2021,42,0,-0.004697286463519158,,,0
breakout:filter:long_fail_volatility,year,2022,53,0,-0.008621527636765403,,,0
breakout:filter:long_fail_volatility,year,2023,224,0,0.011497848713654129,,,0
breakout:filter:long_fail_volatility,year,2024,311,0,0.01888031397803563,,,0
breakout:filter:long_fail_volatility,year,2025,150,0,0.00021107253389210712,,,0
breakout:filter:long_fail_volatility,symbol,AAPL,25,0,0.005196059465230523,,,0
breakout:filter:long_fail_volatility,symbol,ABNB,4,0,0.02460656219723026,,,0
breakout:filter:long_fail_volatility,symbol,AMD,15,0,0.036763612681743954,,,0
breakout:filter:long_fail_volatility,symbol,AMZN,17,0,-0.01745228337349917,,,0
breakout:filter:long_fail_volatility,symbol,ARM,6,0,-0.0589758953657365,,,0
breakout:filter:long_fail_volatility,symbol,ASML,16,0,0.04518263043384202,,,0
breakout:filter:long_fail_volatility,symbol,AVGO,30,0,0.026478422750125408,,,0
breakout:filter:long_fail_volatility,symbol,BAC,10,0,-0.0036864802139834453,,,0
breakout:filter:long_fail_volatility,symbol,CAT,24,0,0.013123210854599951,,,0
breakout:filter:long_fail_volatility,symbol,COIN,12,0,-0.006623572947853752,,,0
breakout:filter:long_fail_volatility,symbol,COP,10,0,-0.009149425795658195,,,0
breakout:filter:long_fail_volatility,symbol,COST,30,0,0.0027358122387317867,,,0
breakout:filter:long_fail_volatility,symbol,CRM,11,0,0.010050994693053917,,,0
breakout:filter:long_fail_volatility,symbol,CRWD,12,0,0.023612080038382676,,,0
breakout:filter:long_fail_volatility,symbol,CVX,14,0,0.012694677648036294,,,0
breakout:filter:long_fail_volatility,symbol,DDOG,9,0,-0.007492933329502639,,,0
breakout:filter:long_fail_volatility,symbol,DE,12,0,-0.015428882331818336,,,0
breakout:filter:long_fail_volatility,symbol,ETN,25,0,0.016536377455338095,,,0
breakout:filter:long_fail_volatility,symbol,GE,26,0,0.021792521129542948,,,0
breakout:filter:long_fail_volatility,symbol,GOOGL,9,0,0.03088918301614248,,,0
breakout:filter:long_fail_volatility,symbol,GS,15,0,0.033275388212796,,,0
breakout:filter:long_fail_volatility,symbol,HD,12,0,0.0032181614144089765,,,0
breakout:filter:long_fail_volatility,symbol,HON,9,0,-0.006438363116159529,,,0
breakout:filter:long_fail_volatility,symbol,HOOD,21,0,0.00625559860111962,,,0
breakout:filter:long_fail_volatility,symbol,JPM,23,0,0.014429290762868334,,,0
breakout:filter:long_fail_volatility,symbol,LLY,29,0,-0.01470109366915228,,,0
