feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
bars_since_rsi_up,1,symbol,AAPL,7,7,0.0,0.011914408224934201,0.010573740476850002,0.8571428571428571,0.029678334845759213,-0.026807011472735818
bars_since_rsi_up,1,symbol,ABNB,2,2,0.0,0.0007799608359302934,0.0007799608359302934,0.5,0.024963701766743007,-0.07549000351657204
bars_since_rsi_up,1,symbol,AMD,3,3,0.0,-0.0062638849663174305,-0.08736099010526865,0.3333333333333333,0.06838202428795255,-0.09564413830371858
bars_since_rsi_up,1,symbol,AMZN,6,6,0.0,-0.013344443514658725,-0.008114867516636315,0.3333333333333333,0.02037291688239253,-0.03730556316946987
bars_since_rsi_up,1,symbol,ASML,3,3,0.0,-0.025427875245739084,-0.027497029424903063,0.3333333333333333,0.018312181006519768,-0.04844618177928165
bars_since_rsi_up,1,symbol,AVGO,7,7,0.0,0.03640079242172524,0.0401377390624702,0.8571428571428571,0.05133404276457413,-0.02105170122957096
bars_since_rsi_up,1,symbol,BAC,2,2,0.0,-0.02014475628134854,-0.02014475628134854,0.5,0.015839475641362344,-0.05579993775344633
bars_since_rsi_up,1,symbol,CAT,4,4,0.0,0.005172287630070799,0.007867194341205752,0.75,0.03826120615529616,-0.025346275285323572
bars_since_rsi_up,1,symbol,COIN,3,3,0.0,-0.012466752070107168,-0.034499859966812374,0.3333333333333333,0.1206438483778481,-0.08494578029591182
bars_since_rsi_up,1,symbol,COP,3,3,0.0,-0.004959164043404092,-0.01965330099288165,0.3333333333333333,0.043569385508737124,-0.046304187001661244
